,z1,z2,human_annotation,subtle_super_clusters,subtle_sub_clusters
11319,-3.0297816,8.5796585,walking,3,12
11320,-3.041495,8.4843445,walking,3,12
11321,-3.041869,8.39446,walking,0,22
11322,-2.9868643,8.280288,walking,0,22
11323,-2.786457,7.9576335,na,0,22
11324,-2.5362575,7.3081937,na,0,7
11325,-2.1682522,6.5725403,rearing,0,11
11326,-2.0575235,6.0885077,rearing,0,38
11327,-1.7688932,5.8208733,rearing,0,38
11328,-1.793826,5.7487144,rearing,0,38
11329,-1.777404,5.6992626,rearing,0,38
11330,-1.5795311,5.8463945,rearing,0,61
11331,-1.5834934,5.8997808,rearing,0,61
11332,-1.4872937,5.923948,rearing,0,61
11333,-1.4111754,5.998353,rearing,0,61
11334,-1.3214321,6.158647,rearing,0,61
11335,-1.0859966,6.8486085,rearing,0,13
11336,-2.0815687,7.9203005,rearing,0,56
11337,-2.3726437,7.824547,rearing,0,7
11338,-2.5856507,7.893131,rearing,0,7
11339,-2.6158433,7.887831,rearing,0,7
11340,-2.7381947,7.9089255,rearing,0,22
11341,-2.6078289,7.8882885,rearing,0,7
11342,-2.6749127,7.80544,rearing,0,7
11343,-2.794571,8.040189,rearing,0,22
11344,-3.1417923,8.176498,rearing,0,22
11345,-3.1546102,8.17704,rearing,0,22
11346,-3.277019,8.229249,rearing,0,22
11347,-3.2818835,8.185076,rearing,0,22
11348,-3.3657212,8.148429,rearing,0,22
11349,-3.310079,8.15952,rearing,0,22
11350,-3.2711217,8.214086,rearing,0,22
11351,-2.9720988,8.661119,rearing,3,12
11352,-2.4685626,9.23412,rearing,3,12
11353,-2.1041045,10.190398,rearing,3,32
11354,-1.8797007,11.040822,rearing,3,32
11355,-1.8234246,11.347177,rearing,3,18
11356,-1.8166729,11.453948,rearing,3,18
11357,-1.7752181,11.454796,rearing,3,18
11358,-1.6109959,11.434643,rearing,3,18
11359,-1.4400699,11.194336,na,3,18
11360,-1.0843395,11.000327,walking,3,32
11361,-0.7899374,10.722202,walking,3,2
11362,-0.5096437,10.441191,walking,3,2
11363,-0.21075164,10.250753,walking,3,58
11364,0.011039953,9.97512,walking,3,58
11365,0.120766014,9.982334,na,3,58
11366,0.45371228,9.585119,na,3,0
11367,0.7345231,9.446743,na,3,0
11368,0.90310645,9.36021,standing,3,0
11369,1.0795121,9.111643,standing,3,0
11370,1.4271878,9.124704,standing,3,8
11371,1.4098641,9.122507,standing,3,8
11372,1.5841775,8.984565,standing,3,8
11373,1.4354174,9.219922,standing,3,8
11374,1.4621867,9.150998,standing,3,8
11375,1.4595898,9.256572,standing,3,8
11376,1.2580476,9.359406,standing,3,8
11377,1.1340585,9.659943,standing,3,8
11378,0.87917703,9.887227,standing,3,35
11379,0.5892584,10.141586,standing,3,35
11380,0.26174957,10.744187,standing,3,2
11381,0.10907792,10.819547,standing,3,2
11382,-0.01885384,10.867018,standing,3,2
11383,-0.11569892,10.82294,standing,3,2
11384,-0.15897124,10.854057,standing,3,2
11385,-0.07017044,10.826649,standing,3,2
11386,-0.1888317,10.806492,standing,3,2
11387,-0.18202008,10.695094,standing,3,2
11388,-0.21889903,10.687106,walking,3,2
11389,-0.18630432,10.516253,walking,3,2
11390,-0.16588345,10.457937,walking,3,2
11391,-0.20716879,10.467747,walking,3,2
11392,-0.17986768,10.391986,walking,3,2
11393,-0.37700668,10.637683,walking,3,2
11394,-0.6036322,10.872928,walking,3,2
11395,-0.8267582,10.993644,walking,3,2
11396,-0.71985877,11.069693,na,3,2
11397,-0.7957103,11.136228,na,3,2
11398,-0.74254835,11.200246,na,3,2
11399,-0.7561854,11.1338,na,3,2
11400,-0.60294676,11.10879,na,3,2
11401,-0.6267396,11.108851,na,3,2
11402,-0.51419914,10.960903,na,3,2
11403,-0.4197308,10.9706335,na,3,2
11404,-0.084628195,10.792489,na,3,2
11405,0.07185055,10.690086,na,3,2
11406,0.3563159,10.652194,na,3,60
11407,0.48387492,10.689946,na,3,60
11408,0.8594508,10.434891,walking,3,35
11409,1.2568743,10.372777,walking,3,67
11410,1.331521,9.950812,walking,3,8
11411,1.5132828,9.873637,walking,3,8
11412,1.488838,9.701268,walking,3,8
11413,1.6665893,9.421936,walking,3,8
11414,1.8016721,9.070676,walking,3,16
11415,1.8547513,8.90493,walking,3,16
11416,2.100305,8.330843,na,3,16
11417,2.126262,8.368903,na,3,16
11418,2.251159,8.086139,na,3,17
11419,2.240995,7.875266,na,3,17
11420,2.2439804,7.6992555,na,3,17
11421,2.4118345,7.250302,na,3,17
11422,2.4640734,6.9123955,na,4,10
11423,2.4578733,6.726346,na,4,10
11424,2.527144,6.787758,na,4,10
11425,2.338604,6.691632,na,4,10
11426,2.432369,6.7042623,na,4,10
11427,2.3607378,7.015931,na,4,10
11428,2.3378541,7.2469954,na,3,17
11429,2.15996,7.9719954,na,3,17
11430,1.5999377,8.486466,na,3,16
11431,1.4173696,8.553032,na,3,51
11432,1.1704218,8.569413,na,3,51
11433,1.2113658,8.562008,na,3,51
11434,1.2989227,8.569881,na,3,51
11435,1.1924304,8.579962,na,3,51
11436,1.2921517,8.543999,na,3,51
11437,1.3526623,8.516313,na,3,51
11438,1.3360157,8.478138,na,3,51
11439,1.2110707,8.513025,na,3,51
11440,1.2411717,8.510286,na,3,51
11441,1.0117989,8.525928,na,3,51
11442,0.71430135,8.659626,na,3,0
11443,0.47470036,8.695349,na,3,0
11444,0.30095536,8.806863,na,3,0
11445,0.3199852,8.795145,na,3,0
11446,0.2624098,8.795871,na,3,0
11447,0.27796683,8.80302,na,3,0
11448,0.25381356,8.7582445,na,3,0
11449,0.24438898,8.867987,na,3,0
11450,0.32913265,9.037663,na,3,0
11451,0.3128752,9.083525,na,3,0
11452,0.1247406,9.175829,na,3,0
11453,0.12862042,9.122939,na,3,0
11454,0.019734053,9.179455,na,3,0
11455,-0.07127797,9.140044,na,0,33
11456,-0.06399306,9.0277,na,3,0
11457,-0.24461533,9.013201,na,0,33
11458,-0.26745063,8.971069,na,0,33
11459,-0.20721902,9.038387,na,0,33
11460,1.2041105,10.851798,na,3,30
11461,1.3451936,11.019373,na,3,30
11462,1.3468463,11.215971,na,3,30
11463,1.5483254,11.2064295,na,3,25
11464,1.7181036,11.072366,na,3,25
11465,1.8741876,10.8347225,na,3,25
11466,1.9868973,10.739789,na,3,25
11467,1.8721812,10.64813,na,3,25
11468,-1.3417954,7.9559383,na,0,39
11469,-1.5246965,7.990209,na,0,29
11470,-1.5148553,7.941473,na,0,29
11471,-1.3794739,7.7905946,na,0,29
11472,-0.8296428,7.3381004,na,0,13
11473,-0.5584964,7.210713,na,0,3
11474,-0.61414087,7.0620856,na,0,3
11475,-0.8021863,6.9976535,na,0,50
11476,-0.8731431,6.904455,na,0,50
11477,-1.2456899,6.705013,rearing,0,13
11478,-1.6787212,6.8060207,rearing,0,11
11479,-2.1368182,6.782437,rearing,0,11
11480,-2.6513596,7.1598606,rearing,0,6
11481,-3.052959,7.505853,rearing,0,6
11482,-3.480769,7.6575904,rearing,0,43
11483,-3.633798,7.850481,rearing,0,22
11484,-3.7631216,7.89391,rearing,0,43
11485,-3.7621298,7.8831134,rearing,0,43
11486,-3.7559094,7.88738,rearing,0,43
11487,-3.6116176,7.8506083,rearing,0,22
11488,-3.3864818,7.747569,rearing,0,43
11489,-2.7903178,7.5547247,rearing,0,7
11490,-2.0376134,7.7510567,rearing,0,29
11491,-1.24412,8.7727995,rearing,0,33
11492,-0.8099064,9.151152,rearing,0,33
11493,-0.5659405,9.964313,rearing,3,58
11494,-0.34948274,10.399421,na,3,2
11495,-0.4436449,10.615737,na,3,2
11496,-0.46374753,10.613804,na,3,2
11497,-0.5440658,10.74278,na,3,2
11498,-0.35788158,10.585697,na,3,2
11499,-0.2773109,10.504029,na,3,2
11500,0.21723096,10.188054,na,3,58
11501,0.67728144,9.966902,na,3,35
11502,0.9409116,9.889566,walking,3,35
11503,1.1412585,9.835459,walking,3,8
11504,1.2649945,9.75937,walking,3,8
11505,1.6930679,9.528806,walking,3,8
11506,1.7431548,9.577774,walking,3,8
11507,1.8032222,9.491204,walking,3,48
11508,1.7951581,9.453954,walking,3,48
11509,1.8645122,9.389814,walking,3,48
11510,1.9332546,9.3276005,na,3,48
11511,2.0243993,9.2855425,na,3,48
11512,2.0602963,9.260365,na,3,48
11513,2.0787706,9.212748,na,3,48
11514,2.1266353,9.062076,na,3,16
11515,2.0664089,9.068396,na,3,16
11516,2.0200207,9.03024,na,3,16
11517,1.9720418,8.923817,na,3,16
11518,1.8456739,8.805186,na,3,16
11519,1.8283168,8.858373,na,3,16
11520,1.6625655,8.895992,na,3,16
11521,1.6853745,8.89343,na,3,16
11522,1.695794,8.8729,na,3,16
11523,1.3482524,9.365022,na,3,8
11524,0.9839604,9.671153,na,3,8
11525,0.8001558,9.923587,na,3,35
11526,0.6994359,9.97412,na,3,35
11527,0.7240984,10.139999,na,3,35
11528,0.39873335,10.376166,na,3,35
11529,0.02086841,10.79725,na,3,2
11530,-0.4223733,11.316649,na,3,69
11531,-0.5064256,11.460206,na,3,69
11532,-0.53175205,11.431486,na,3,69
11533,-0.6041462,11.5609665,na,3,69
11534,-0.5992736,11.498301,na,3,69
11535,-0.5935924,11.632923,na,3,69
11536,-0.6899164,11.558412,na,3,18
11537,-0.5018076,11.633884,na,3,69
11538,-0.36582568,11.588559,na,3,69
11539,-0.26480433,11.519008,na,3,69
11540,-0.06238303,11.315038,na,3,69
11541,0.017157517,11.3095455,walking,3,69
11542,0.20935932,11.151962,walking,3,60
11543,0.128749,11.126104,walking,3,60
11544,0.2081402,10.978448,walking,3,2
11545,0.26284522,10.799105,walking,3,60
11546,0.2502729,10.667882,walking,3,2
11547,0.49112684,10.375204,na,3,35
11548,0.64662135,10.174401,na,3,35
11549,1.1496255,9.824881,na,3,8
11550,1.597309,9.436082,na,3,8
11551,1.5451728,9.395664,na,3,8
11552,1.6996763,9.233319,na,3,8
11553,1.7459017,9.197145,na,3,8
11554,1.7953485,9.212523,na,3,8
11555,1.7688742,9.153402,na,3,8
11556,1.7158692,9.164092,na,3,8
11557,1.4961673,9.205485,na,3,8
11558,1.4708314,9.012405,na,3,8
11559,1.3614914,9.065018,na,3,8
11560,1.2290049,8.916486,na,3,8
11561,1.3159131,8.918375,na,3,8
11562,1.3643861,8.832103,na,3,51
11563,1.4838444,8.672355,na,3,51
11564,1.5981396,8.418994,na,3,16
11565,1.9147943,6.7290616,na,5,41
11566,1.9735512,6.6044602,na,5,41
11567,1.8850317,6.4161444,na,5,65
11568,1.7303298,5.1448627,na,1,34
11569,1.769092,4.727252,na,1,59
11570,1.8179443,4.6256614,standing,1,59
11571,1.7507313,4.616007,standing,1,59
11572,1.790318,4.540938,standing,1,59
11573,1.7265656,4.6726446,standing,1,59
11574,1.760213,4.636553,standing,1,59
11575,1.6534114,4.642133,standing,5,37
11576,1.5843484,4.621482,standing,5,37
11577,1.5396874,4.685427,standing,5,37
11578,1.5439205,4.6631565,standing,5,37
11579,1.3302453,4.843522,standing,5,37
11580,1.253024,4.8853817,standing,5,37
11581,1.206039,4.929287,standing,5,37
11582,1.050475,5.0786066,standing,5,37
11583,1.0429835,5.2062454,standing,5,37
11584,0.80346,5.2804685,standing,5,37
11585,0.65051943,5.376029,standing,5,37
11586,0.5441932,5.3270793,standing,5,37
11587,-0.48934293,6.57252,standing,0,50
11588,-1.287865,7.9085236,standing,0,39
11589,-1.9536544,8.144724,standing,0,39
11590,-2.068818,8.073272,standing,0,56
11591,-2.116043,8.07955,standing,0,56
11592,-2.3771122,7.970911,standing,0,56
11593,-2.6126525,7.8784814,standing,0,7
11594,-2.7541203,7.9127045,standing,0,22
11595,-3.230394,8.224757,na,0,22
11596,-3.2306564,8.258885,na,0,22
11597,-3.280844,8.219926,na,0,22
11598,-3.082755,8.196198,na,0,22
11599,-2.5955617,7.5484076,na,0,7
11600,-2.4006565,7.3033767,rearing,0,7
11601,-2.3529134,7.0662894,rearing,0,7
11602,-2.054438,7.002623,rearing,0,11
11603,-2.0364187,7.0083485,rearing,0,11
11604,-1.9280133,7.021037,rearing,0,11
11605,-1.9032964,7.0218744,rearing,0,11
11606,-1.9290898,7.033503,rearing,0,11
11607,-1.7040182,6.9974027,rearing,0,11
11608,-1.3461328,6.86654,rearing,0,11
11609,-0.8720211,6.899545,rearing,0,50
11610,-0.5247526,6.99009,rearing,0,3
11611,0.045610994,7.277392,rearing,0,3
11612,0.29142848,7.362604,rearing,0,3
11613,0.50356257,7.348601,rearing,0,3
11614,0.6531782,7.497012,rearing,0,9
11615,0.6874334,7.5170355,rearing,0,9
11616,0.6769596,7.4666114,rearing,0,9
11617,0.7302371,7.463119,rearing,0,9
11618,0.76918215,7.3879547,rearing,0,9
11619,0.68504244,7.428338,rearing,0,9
11620,0.5712097,7.2251315,rearing,0,3
11621,0.2177369,6.9423256,rearing,0,3
11622,-0.39201438,6.508003,rearing,0,50
11623,-1.0540012,6.2074876,rearing,0,31
11624,-1.2372649,6.1846547,rearing,0,61
11625,-1.4382584,6.1558146,rearing,0,61
11626,-1.4334878,6.1824985,rearing,0,61
11627,-1.6171252,6.1527824,rearing,0,61
11628,-1.6163343,6.0657415,rearing,0,61
11629,-1.7750052,6.0600834,rearing,0,61
11630,-1.9233432,6.12868,rearing,0,61
11631,-1.9339699,6.350614,rearing,0,11
11632,-2.3577483,6.7892413,rearing,0,6
11633,-2.767681,7.6202087,rearing,0,7
11634,-3.197331,8.127301,rearing,0,22
11635,-3.3610115,8.149014,rearing,0,22
11636,-3.397911,8.206027,rearing,0,22
11637,-3.412961,8.202986,rearing,0,22
11638,-3.3954058,8.188823,rearing,0,22
11639,-3.379077,8.189741,rearing,0,22
11640,-3.2181695,8.25301,rearing,0,22
11641,-3.2466624,8.166443,rearing,0,22
11642,-2.7582884,8.386534,rearing,0,56
11643,-2.1017184,9.034992,rearing,3,12
11644,-1.6167004,9.441518,rearing,0,33
11645,-1.4979956,9.56716,rearing,0,33
11646,-1.2073799,9.857164,rearing,3,32
11647,-0.76686376,10.705559,na,3,2
11648,-0.63907677,11.107353,na,3,2
11649,-0.5627503,11.212679,na,3,2
11650,-0.4717269,11.264838,na,3,2
11651,-0.42151877,11.224314,na,3,2
11652,-0.46552965,11.350543,na,3,69
11653,-0.5107892,11.510333,na,3,69
11654,-0.5323466,11.53344,na,3,69
11655,-0.59650874,11.7807,na,3,69
11656,-0.71264297,11.9954405,na,3,57
11657,-0.85525584,12.190837,na,3,57
11658,-0.8211461,12.299273,walking,3,57
11659,-0.9546199,12.415025,walking,3,57
11660,-0.96119833,12.435979,walking,3,57
11661,-0.88378686,12.478887,walking,3,57
11662,-0.8231898,12.50115,walking,3,57
11663,-0.76352364,12.545583,walking,3,57
11664,-0.6837442,12.570164,walking,3,57
11665,-0.65150267,12.552729,na,3,57
11666,-0.46444398,12.59321,na,3,57
11667,-0.44849765,12.604499,na,3,57
11668,-0.28011292,12.550281,na,3,26
11669,-0.019375727,12.518986,na,3,26
11670,0.059581544,12.51858,na,3,26
11671,0.2713821,12.434879,na,3,26
11672,0.54065216,12.471569,na,3,26
11673,1.031515,12.54814,na,3,45
11674,1.4608332,12.518011,na,3,45
11675,1.5699428,12.642354,na,3,45
11676,1.7237362,12.859337,na,3,19
11677,1.7129701,13.130295,na,3,1
11678,1.5808043,13.362106,na,3,1
11679,1.5670115,13.4487,na,3,1
11680,1.6917951,13.556466,na,3,1
11681,1.5621074,13.520341,na,3,1
11682,1.6096973,13.464968,na,3,1
11683,1.5256867,13.256222,na,3,1
11684,1.7356415,13.002514,na,3,19
11685,1.9309906,12.602252,na,3,19
11686,-2.0929787,9.165405,walking,3,12
11687,-2.1576738,9.025198,walking,3,12
11688,-2.2661471,8.901974,walking,3,12
11689,-2.5542321,8.6144705,walking,3,12
11690,-2.691769,8.535347,walking,3,12
11691,-2.849985,8.501157,walking,3,12
11692,-2.8817148,8.552005,na,3,12
11693,-2.9731975,8.347803,na,0,22
11694,-2.949607,8.289419,na,0,22
11695,-2.8398507,7.731101,na,0,22
11696,-2.7455041,6.84899,na,0,6
11697,-2.7777755,6.6893454,na,0,6
11698,-2.7115273,6.554694,na,0,6
11699,-2.762299,6.457825,rearing,0,6
11700,-2.7324812,6.441025,rearing,0,6
11701,-2.687862,6.3071294,rearing,0,6
11702,-2.5183713,6.2835975,rearing,0,38
11703,-2.126424,5.8818126,rearing,0,38
11704,-1.7124062,5.5674214,rearing,0,23
11705,-1.6048365,5.371944,rearing,0,23
11706,-1.4974345,5.3495626,rearing,0,23
11707,-1.4737508,5.2826824,rearing,0,23
11708,-1.4049832,5.2239127,rearing,0,23
11709,-1.3004556,5.17278,rearing,0,23
11710,-1.3176826,5.1060205,rearing,0,23
11711,-1.2568009,5.165073,rearing,0,23
11712,-1.1792986,5.1688175,rearing,0,23
11713,-1.1286077,5.1106086,rearing,0,23
11714,-1.193727,5.0427694,rearing,0,23
11715,-1.1591206,5.0652566,rearing,0,23
11716,-1.187381,5.020747,rearing,0,23
11717,-1.2103143,5.0547304,rearing,0,23
11718,-1.1869855,5.0732155,rearing,0,23
11719,-1.1795683,5.159407,rearing,0,23
11720,-1.28184,5.2559056,rearing,0,23
11721,-1.3344114,5.308219,rearing,0,23
11722,-1.4805802,5.433042,rearing,0,23
11723,-1.6476209,5.579725,rearing,0,23
11724,-1.8428922,5.8268795,rearing,0,38
11725,-2.0374901,6.017051,rearing,0,38
11726,-2.245556,6.1861067,rearing,0,38
11727,-2.5229557,6.4002953,rearing,0,38
11728,-2.646157,6.6764565,rearing,0,6
11729,-2.93263,6.738072,rearing,0,6
11730,-2.990801,6.897741,rearing,0,6
11731,-3.0125284,6.780464,rearing,0,6
11732,-3.056121,6.852976,rearing,0,6
11733,-3.0445914,6.818249,rearing,0,6
11734,-3.0377982,6.8735538,rearing,0,6
11735,-2.9281018,6.960442,rearing,0,6
11736,-2.8529153,7.050706,rearing,0,6
11737,-2.7633917,7.2272177,rearing,0,6
11738,-2.5998385,7.072585,rearing,0,6
11739,-2.2527747,6.969586,rearing,0,6
11740,-1.8282129,6.9636254,rearing,0,11
11741,-1.3845278,7.384169,na,0,13
11742,-1.1775556,7.541084,na,0,13
11743,-1.2023214,7.584259,na,0,13
11744,-1.1594558,7.688156,na,0,13
11745,-1.1122683,7.6470704,na,0,13
11746,-1.1487457,7.6084485,na,0,13
11747,-1.0778884,7.7104735,na,0,13
11748,-0.91747326,7.803125,na,0,4
11749,-0.91220653,7.986148,na,0,4
11750,-1.0323507,8.088177,na,0,4
11751,-0.8548972,8.190338,na,0,4
11752,-0.7217666,8.6866045,na,0,33
11753,-0.4073738,9.941554,na,3,58
11754,-0.40491527,10.297524,na,3,2
11755,-0.58219314,10.813844,na,3,2
11756,-0.76210487,11.18668,na,3,2
11757,-0.72799385,11.253809,na,3,2
11758,-0.98058075,11.523081,na,3,18
11759,-1.1260469,11.534989,na,3,18
11760,-1.1971068,11.623415,na,3,18
11761,-1.2601578,11.677979,na,3,18
11762,-1.3314729,11.793301,na,3,5
11763,-1.3682593,11.810972,na,3,5
11764,-1.411436,11.731863,walking,3,5
11765,-1.473532,11.735566,walking,3,5
11766,-1.4182631,11.802297,walking,3,5
11767,-1.3917558,11.632105,walking,3,18
11768,-1.3775432,11.761206,walking,3,5
11769,-1.4740409,11.757264,walking,3,5
11770,-1.5100969,11.678112,walking,3,5
11771,-1.5024588,11.577089,walking,3,18
11772,-1.5630139,11.689577,walking,3,5
11773,-1.5975119,11.684157,walking,3,5
11774,-1.5511401,11.610054,na,3,18
11775,-1.5209991,11.596595,na,3,18
11776,-1.3807652,11.46986,na,3,18
11777,-1.3521534,11.4215555,na,3,18
11778,-1.2442762,11.164773,na,3,18
11779,-0.88963866,10.827771,na,3,32
11780,-0.5462637,10.619174,na,3,2
11781,-0.19567566,10.105745,na,3,58
11782,-0.03876388,9.751805,na,3,58
11783,0.22520569,8.857908,na,3,0
11784,0.04571366,9.01721,na,3,0
11785,0.037451662,9.02495,na,3,0
11786,0.08797589,8.986619,na,3,0
11787,0.047657948,9.018845,na,3,0
11788,0.009895358,9.037121,na,3,0
11789,0.12904054,8.937415,na,3,0
11790,0.05446896,8.997499,na,3,0
11791,0.17973593,8.946266,na,3,0
11792,0.3616435,8.822806,na,3,0
11793,0.570853,8.620788,na,3,0
11794,0.7069076,8.522861,na,3,51
11795,0.7043725,8.5765085,na,3,51
11796,0.6904438,8.642341,na,3,0
11797,0.743755,8.687785,na,3,0
11798,0.6900897,8.520513,na,3,51
11799,-0.49409232,5.745362,na,0,42
11800,-0.5308083,5.747517,na,0,42
11801,-0.61313456,5.9246645,na,0,31
11802,-0.742896,6.0916715,na,0,31
11803,-0.76548463,6.0950017,na,0,31
11804,-0.8136746,6.092799,na,0,31
11805,-0.91141295,6.190212,na,0,31
11806,-0.8822511,6.085606,na,0,31
11807,-0.6764903,6.022669,na,0,31
11808,-0.6109413,5.9316883,na,0,31
11809,-0.4926889,5.6977124,na,0,42
11810,-0.43198597,5.679841,na,0,42
11811,-0.43505862,5.675138,na,0,42
11812,-0.5257884,5.678137,na,0,42
11813,-0.65474015,5.6323614,na,0,20
11814,-0.65955245,5.7525935,na,0,31
11815,-0.7633315,5.8954654,na,0,31
11816,-0.9160887,6.2439823,na,0,31
11817,-0.9745367,6.4974084,na,0,31
11818,-1.4303997,6.9585333,na,0,11
11819,-1.6907485,6.9895473,na,0,11
11820,-1.8899949,6.8707404,na,0,11
11821,-1.9972638,6.8025756,na,0,11
11822,-1.976859,6.7146745,na,0,11
11823,-2.1024182,6.6108356,na,0,11
11824,-2.1004488,6.686311,na,0,11
11825,-2.0863621,6.4973717,na,0,11
11826,-1.7954223,6.230475,na,0,61
11827,-1.6160934,5.973913,na,0,61
11828,-1.266304,5.7914124,na,0,61
11829,-0.9710017,5.458282,na,0,20
11830,-0.9743129,5.3943467,rearing,0,20
11831,-0.84261984,5.326306,rearing,0,20
11832,-0.907656,5.376816,rearing,0,20
11833,-0.8719747,5.34415,rearing,0,20
11834,-0.8650653,5.346443,rearing,0,20
11835,-0.9099385,5.359377,rearing,0,20
11836,-1.0071366,5.3259864,rearing,0,20
11837,-0.9348227,5.352909,rearing,0,20
11838,-0.9482071,5.388782,rearing,0,20
11839,-1.0631559,5.38333,rearing,0,20
11840,-1.2321055,5.5388784,rearing,0,20
11841,-1.6836997,6.019441,rearing,0,61
11842,-2.1767237,6.540052,rearing,0,11
11843,-2.970232,7.230082,rearing,0,6
11844,-3.077071,7.437338,rearing,0,6
11845,-2.9844003,7.427131,rearing,0,6
11846,0.53243613,4.0213394,rearing,5,37
11847,0.5371357,3.9495103,rearing,5,37
11848,0.53702146,3.929382,rearing,5,37
11849,0.52063996,3.8968847,rearing,5,37
11850,0.55216485,3.9325714,rearing,5,37
11851,0.5702114,3.9747791,rearing,5,37
11852,0.59831977,4.177607,rearing,5,37
11853,0.6580821,4.3238935,rearing,5,37
11854,0.5637035,4.399378,rearing,5,37
11855,-3.5763707,6.562216,rearing,0,43
11856,-4.035158,6.786355,rearing,0,43
11857,-4.239153,6.8671737,rearing,0,43
11858,-4.2967463,6.8739448,rearing,0,43
11859,-4.2827396,6.9256983,rearing,0,43
11860,-4.2757463,6.9071674,rearing,0,43
11861,-4.2616057,6.9067087,rearing,0,43
11862,-4.268705,6.894879,rearing,0,43
11863,-3.9575791,6.7938313,rearing,0,43
11864,-3.4517894,6.779928,rearing,0,43
11865,-1.8350002,6.583404,rearing,0,11
11866,-1.5177565,6.337139,rearing,0,61
11867,-1.263858,6.3910623,rearing,0,31
11868,-1.1313168,6.1673226,rearing,0,31
11869,-1.0780885,6.1804247,rearing,0,31
11870,-1.0100499,5.9778714,rearing,0,31
11871,-1.0275089,5.83988,rearing,0,31
11872,-0.98199165,5.7200108,rearing,0,20
11873,-1.0030475,5.715456,rearing,0,20
11874,-0.96288407,5.7402797,rearing,0,20
11875,-1.1537861,5.7670465,rearing,0,20
11876,-1.3364128,5.793867,rearing,0,61
11877,-1.3800533,5.837732,rearing,0,61
11878,-1.4419364,5.9395423,rearing,0,61
11879,-1.6022877,6.209627,rearing,0,61
11880,-2.078189,6.958322,rearing,0,11
11881,-2.316512,7.5538664,rearing,0,7
11882,-2.9949205,7.9634886,rearing,0,22
11883,-3.2979918,8.055505,rearing,0,22
11884,-3.4114244,8.127656,rearing,0,22
11885,-3.4093626,8.057675,rearing,0,22
11886,-3.4180233,8.084403,rearing,0,22
